arch,increment,origin,seed,RMSE,MAE,n_windows,n_artifact,RMSE_clean,MAE_clean,growth_max,growth_p99,growth_min
STGAT,spatial_log,0.85,9,67.10552978515625,16.489883422851562,68,6,22.385805130004883,9.152359008789062,0.08556518657272028,0.08556485366551858,-0.13468241501123923
STGAT,spatial_log,0.85,10,67.26937103271484,16.494409561157227,68,6,22.32384490966797,9.14471435546875,0.127636529040982,0.127636333272503,-0.10445264978642643
STGAT,spatial_log,0.85,11,67.11225891113281,16.479631423950195,68,6,22.332294464111328,9.14047908782959,0.10945183603987729,0.10945153256223247,-0.1237224142097968
STGAT,spatial_log,0.85,12,67.0831069946289,16.476839065551758,68,6,22.29891586303711,9.144691467285156,0.12961431024431747,0.12961387824742776,-0.09846734810144919
STGAT,spatial_log,0.85,13,67.15228271484375,16.48493766784668,68,6,22.34662628173828,9.146800994873047,0.09839925762066937,0.09839892577855569,-0.12312412071497458
STGAT,spatial_log,0.85,14,66.97552490234375,16.448909759521484,68,6,22.33330535888672,9.135069847106934,0.09506521221051312,0.09506490020248703,-0.12970065880091208
STGAT,spatial_log,0.85,15,67.3038330078125,16.507408142089844,68,6,22.386552810668945,9.154193878173828,0.14472340253837945,0.1447231192561863,-0.13073352976079167
STGAT,spatial_log,0.85,16,67.06187438964844,16.46727752685547,68,6,22.370895385742188,9.136664390563965,0.10088405605206585,0.10088372420995217,-0.11326390314371604
STGAT,spatial_log,0.85,17,67.3562240600586,16.48271369934082,68,6,22.3542423248291,9.142594337463379,0.10565424710512161,0.1056494721445248,-0.1371273796104926
STGAT,spatial_log,0.85,18,67.0795669555664,16.484268188476562,68,6,22.354307174682617,9.150443077087402,0.09297523601119684,0.09297504024271785,-0.12100916092275416
STGAT,spatial_log,0.85,19,67.49608612060547,16.535741806030273,68,6,22.518903732299805,9.169428825378418,0.11757979495589899,0.11757958125798684,-0.10427808571131247
