district,covariate,lag,r
Moneragala,era5_temperature_2m_max,7,0.006185908089688421
Moneragala,era5_temperature_2m_max,8,0.021654102305448363
Moneragala,era5_temperature_2m_max,9,0.01391855191748368
Moneragala,era5_temperature_2m_max,10,0.04517659491427152
Moneragala,era5_temperature_2m_max,11,0.06459473806427399
Moneragala,era5_temperature_2m_max,12,0.07435593237424647
Moneragala,era5_temperature_2m_max,13,0.0997053076523854
Moneragala,era5_temperature_2m_max,14,0.1314047222052277
Moneragala,era5_temperature_2m_max,15,0.16286577982438608
Moneragala,era5_temperature_2m_max,16,0.18227082904051994
Moneragala,era5_temperature_2m_max,17,0.18460201048951425
Moneragala,era5_temperature_2m_max,18,0.19113765757470258
Moneragala,era5_temperature_2m_max,19,0.1741114779394253
Moneragala,era5_temperature_2m_max,20,0.18579285071595023
Mullaitivu,era5_temperature_2m_max,2,-0.11064924842415445
Mullaitivu,era5_temperature_2m_max,3,-0.1040782020655375
Mullaitivu,era5_temperature_2m_max,4,-0.09967001734177895
Mullaitivu,era5_temperature_2m_max,5,-0.10474476515274285
Mullaitivu,era5_temperature_2m_max,6,-0.08473237063928182
Mullaitivu,era5_temperature_2m_max,7,-0.029573638478657505
Mullaitivu,era5_temperature_2m_max,8,-0.04622947049653695
Mullaitivu,era5_temperature_2m_max,9,-0.02745235103702813
Mullaitivu,era5_temperature_2m_max,10,0.003268170250011305
Mullaitivu,era5_temperature_2m_max,11,0.020090317946765444
Mullaitivu,era5_temperature_2m_max,12,0.05433898288834901
Mullaitivu,era5_temperature_2m_max,13,0.11330705411890987
Mullaitivu,era5_temperature_2m_max,14,0.08978437902166647
Mullaitivu,era5_temperature_2m_max,15,0.08413125688452058
Mullaitivu,era5_temperature_2m_max,16,0.10447027830040662
Mullaitivu,era5_temperature_2m_max,17,0.10225510277377921
Mullaitivu,era5_temperature_2m_max,18,0.061825041025143315
Mullaitivu,era5_temperature_2m_max,19,0.004637678328154694
Mullaitivu,era5_temperature_2m_max,20,0.01807297751678565
NuwaraEliya,era5_temperature_2m_max,2,-0.09893065241314379
NuwaraEliya,era5_temperature_2m_max,3,-0.02874439962030407
NuwaraEliya,era5_temperature_2m_max,4,-0.020306582973581424
NuwaraEliya,era5_temperature_2m_max,5,0.023051266806829413
NuwaraEliya,era5_temperature_2m_max,6,0.017226663877872948
NuwaraEliya,era5_temperature_2m_max,7,0.08151813433594753
NuwaraEliya,era5_temperature_2m_max,8,0.12473794675267401
NuwaraEliya,era5_temperature_2m_max,9,0.15603024421592013
NuwaraEliya,era5_temperature_2m_max,10,0.22764221780363889
NuwaraEliya,era5_temperature_2m_max,11,0.23182758091119526
NuwaraEliya,era5_temperature_2m_max,12,0.29229458569219113
NuwaraEliya,era5_temperature_2m_max,13,0.35332703758275646
NuwaraEliya,era5_temperature_2m_max,14,0.3314054100494247
NuwaraEliya,era5_temperature_2m_max,15,0.3569111605147931
NuwaraEliya,era5_temperature_2m_max,16,0.3433345712621021
NuwaraEliya,era5_temperature_2m_max,17,0.3078223730138629
NuwaraEliya,era5_temperature_2m_max,18,0.23093122097294466
NuwaraEliya,era5_temperature_2m_max,19,0.18924415791730517
NuwaraEliya,era5_temperature_2m_max,20,0.14366971727146086
Polonnaruwa,era5_temperature_2m_max,2,-0.017561553860881658
Polonnaruwa,era5_temperature_2m_max,3,-0.0006529050932830609
Polonnaruwa,era5_temperature_2m_max,4,0.006722212415680068
Polonnaruwa,era5_temperature_2m_max,5,0.013340374730406232
Polonnaruwa,era5_temperature_2m_max,6,0.01048844109044846
Polonnaruwa,era5_temperature_2m_max,7,0.04287544114206815
Polonnaruwa,era5_temperature_2m_max,8,0.03469004942306281
Polonnaruwa,era5_temperature_2m_max,9,0.07602693122724219
Polonnaruwa,era5_temperature_2m_max,10,0.14082906609333368
Polonnaruwa,era5_temperature_2m_max,11,0.16118929762963943
Polonnaruwa,era5_temperature_2m_max,12,0.1672859541052166
Polonnaruwa,era5_temperature_2m_max,13,0.23732049612352224
Polonnaruwa,era5_temperature_2m_max,14,0.24451750124224952
Polonnaruwa,era5_temperature_2m_max,15,0.2182931855774597
Polonnaruwa,era5_temperature_2m_max,16,0.193523644432727
Polonnaruwa,era5_temperature_2m_max,17,0.16869958200357016
Polonnaruwa,era5_temperature_2m_max,18,0.15393106326139858
Polonnaruwa,era5_temperature_2m_max,19,0.1664800516762767
Polonnaruwa,era5_temperature_2m_max,20,0.15296076690307983
Puttalam,era5_temperature_2m_max,2,-0.16336681866715017
Puttalam,era5_temperature_2m_max,3,-0.15142759633530378
Puttalam,era5_temperature_2m_max,4,-0.1617142269683527
Puttalam,era5_temperature_2m_max,5,-0.13374906628724648
Puttalam,era5_temperature_2m_max,6,-0.11646452724421917
Puttalam,era5_temperature_2m_max,7,-0.12169983673021277
Puttalam,era5_temperature_2m_max,8,-0.09102469155608814
Puttalam,era5_temperature_2m_max,9,-0.026591703536254334
Puttalam,era5_temperature_2m_max,10,0.005374172768496672
Puttalam,era5_temperature_2m_max,11,0.05376305549669364
Puttalam,era5_temperature_2m_max,12,0.08603558179915315
Puttalam,era5_temperature_2m_max,13,0.11824676044753946
Puttalam,era5_temperature_2m_max,14,0.15504598311508436
Puttalam,era5_temperature_2m_max,15,0.17678698574952734
Puttalam,era5_temperature_2m_max,16,0.16253239852139503
Puttalam,era5_temperature_2m_max,17,0.15100476057902273
Puttalam,era5_temperature_2m_max,18,0.10159629970063067
Puttalam,era5_temperature_2m_max,19,0.07193957856151616
Puttalam,era5_temperature_2m_max,20,0.05173361015252339
Ratnapura,era5_temperature_2m_max,2,-0.2537692160633835
Ratnapura,era5_temperature_2m_max,3,-0.23911821061320407
Ratnapura,era5_temperature_2m_max,4,-0.17162240192635972
Ratnapura,era5_temperature_2m_max,5,-0.17336697605507886
Ratnapura,era5_temperature_2m_max,6,-0.12811278707648785
Ratnapura,era5_temperature_2m_max,7,-0.058208970293918916
Ratnapura,era5_temperature_2m_max,8,0.0006247130118239045
Ratnapura,era5_temperature_2m_max,9,0.09403407789255365
Ratnapura,era5_temperature_2m_max,10,0.13643627276287462
Ratnapura,era5_temperature_2m_max,11,0.2104506705671852
Ratnapura,era5_temperature_2m_max,12,0.2658514018943957
Ratnapura,era5_temperature_2m_max,13,0.31422890705013823
Ratnapura,era5_temperature_2m_max,14,0.3301201621144795
Ratnapura,era5_temperature_2m_max,15,0.3524644283991127
Ratnapura,era5_temperature_2m_max,16,0.3310111325823054
Ratnapura,era5_temperature_2m_max,17,0.3315474385279408
Ratnapura,era5_temperature_2m_max,18,0.2919816555743891
Ratnapura,era5_temperature_2m_max,19,0.25061994070986865
Ratnapura,era5_temperature_2m_max,20,0.2492572376910696
Trincomalee,era5_temperature_2m_max,2,-0.27903191791163806
Trincomalee,era5_temperature_2m_max,3,-0.31721251350003327
Trincomalee,era5_temperature_2m_max,4,-0.3824330227129029
Trincomalee,era5_temperature_2m_max,5,-0.42107643089835506
Trincomalee,era5_temperature_2m_max,6,-0.42175235984058607
Trincomalee,era5_temperature_2m_max,7,-0.4385385242695431
Trincomalee,era5_temperature_2m_max,8,-0.4645535126799311
Trincomalee,era5_temperature_2m_max,9,-0.45823818030989577
Trincomalee,era5_temperature_2m_max,10,-0.43968993689030617
Trincomalee,era5_temperature_2m_max,11,-0.40890061317668724
Trincomalee,era5_temperature_2m_max,12,-0.3859928946255445
Trincomalee,era5_temperature_2m_max,13,-0.3567366910432333
Trincomalee,era5_temperature_2m_max,14,-0.33614004377957024
Trincomalee,era5_temperature_2m_max,15,-0.28431064441618004
Trincomalee,era5_temperature_2m_max,16,-0.28301459010246205
Trincomalee,era5_temperature_2m_max,17,-0.2579149070394449
Trincomalee,era5_temperature_2m_max,18,-0.20061201056709846
Trincomalee,era5_temperature_2m_max,19,-0.1763049529702845
Trincomalee,era5_temperature_2m_max,20,-0.15246227215889185
Vavuniya,era5_temperature_2m_max,2,-0.18139452060606784
Vavuniya,era5_temperature_2m_max,3,-0.1988987519636298
Vavuniya,era5_temperature_2m_max,4,-0.19923626764905367
Vavuniya,era5_temperature_2m_max,5,-0.25428682764880783
Vavuniya,era5_temperature_2m_max,6,-0.22314284264436382
Vavuniya,era5_temperature_2m_max,7,-0.17820430698214565
Vavuniya,era5_temperature_2m_max,8,-0.13500929809853668
Vavuniya,era5_temperature_2m_max,9,-0.11388596144254556
Vavuniya,era5_temperature_2m_max,10,-0.0668585726100215
Vavuniya,era5_temperature_2m_max,11,-0.03278230303098863
Vavuniya,era5_temperature_2m_max,12,-0.020657335125475403
Vavuniya,era5_temperature_2m_max,13,0.0067154629141771525
Vavuniya,era5_temperature_2m_max,14,0.02047239836163956
Vavuniya,era5_temperature_2m_max,15,0.05172500442249735
Vavuniya,era5_temperature_2m_max,16,0.043860371601724214
Vavuniya,era5_temperature_2m_max,17,0.057986773838922416
Vavuniya,era5_temperature_2m_max,18,0.07084453090409246
Vavuniya,era5_temperature_2m_max,19,0.06050398935365735
Vavuniya,era5_temperature_2m_max,20,0.05865101541128809
Ampara,era5_precipitation_sum,2,-0.045391167685707855
Ampara,era5_precipitation_sum,3,-0.031003223738658246
Ampara,era5_precipitation_sum,4,-0.056864104425276396
Ampara,era5_precipitation_sum,5,-0.09125800748757315
Ampara,era5_precipitation_sum,6,-0.05108124299239271
Ampara,era5_precipitation_sum,7,-0.017890948399159785
Ampara,era5_precipitation_sum,8,-0.008834821578796979
Ampara,era5_precipitation_sum,9,0.009661833263945695
Ampara,era5_precipitation_sum,10,-0.06554006153615954
Ampara,era5_precipitation_sum,11,-0.027518349724644627
Ampara,era5_precipitation_sum,12,-0.059137459730143394
Ampara,era5_precipitation_sum,13,-0.08580955011302761
Ampara,era5_precipitation_sum,14,-0.08248408720909654
Ampara,era5_precipitation_sum,15,-0.07768448207975683
Ampara,era5_precipitation_sum,16,-0.11148520276341398
Ampara,era5_precipitation_sum,17,-0.18698684256514564
Ampara,era5_precipitation_sum,18,-0.14355352412447883
Ampara,era5_precipitation_sum,19,-0.11470627321016003
Ampara,era5_precipitation_sum,20,-0.1247808191884763
Anuradhapura,era5_precipitation_sum,2,-0.033740911695824834
Anuradhapura,era5_precipitation_sum,3,-0.007903443150901652
Anuradhapura,era5_precipitation_sum,4,-0.00873805097936402
Anuradhapura,era5_precipitation_sum,5,-0.03367105086072225
Anuradhapura,era5_precipitation_sum,6,0.06326899356091246
Anuradhapura,era5_precipitation_sum,7,0.08548173269307886
Anuradhapura,era5_precipitation_sum,8,0.13565622745105807
Anuradhapura,era5_precipitation_sum,9,0.13771429966304827
Anuradhapura,era5_precipitation_sum,10,0.09665137648579857
Anuradhapura,era5_precipitation_sum,11,0.10865979300669187
Anuradhapura,era5_precipitation_sum,12,0.10381157331745784
Anuradhapura,era5_precipitation_sum,13,0.04227307113157082
Anuradhapura,era5_precipitation_sum,14,0.035776899249940514
Anuradhapura,era5_precipitation_sum,15,-0.05615926614781502
Anuradhapura,era5_precipitation_sum,16,-0.0852864233715385
Anuradhapura,era5_precipitation_sum,17,-0.1069643177639805
Anuradhapura,era5_precipitation_sum,18,-0.13265026101098534
Anuradhapura,era5_precipitation_sum,19,-0.09422306493356601
Anuradhapura,era5_precipitation_sum,20,-0.16589674391661305
Badulla,era5_precipitation_sum,2,-0.07260397817573419
Badulla,era5_precipitation_sum,3,0.0407290951475692
Badulla,era5_precipitation_sum,4,0.05435780391659562
Badulla,era5_precipitation_sum,5,0.03766860193886053
Badulla,era5_precipitation_sum,6,-0.020409204608653895
Badulla,era5_precipitation_sum,7,0.014523181906205272
Badulla,era5_precipitation_sum,8,0.03612945394167633
Badulla,era5_precipitation_sum,9,0.04407962167814506
Badulla,era5_precipitation_sum,10,0.02247632874781516
Badulla,era5_precipitation_sum,11,-0.02964612254165755
Badulla,era5_precipitation_sum,12,-0.08575035748661157
Badulla,era5_precipitation_sum,13,-0.10019309794317884
Badulla,era5_precipitation_sum,14,-0.14047739769985815
Badulla,era5_precipitation_sum,15,-0.18488661929956648
Badulla,era5_precipitation_sum,16,-0.2637813584875858
Badulla,era5_precipitation_sum,17,-0.19773318784199176
Badulla,era5_precipitation_sum,18,-0.21496485292223583
Badulla,era5_precipitation_sum,19,-0.2855221984843287
Badulla,era5_precipitation_sum,20,-0.2930593533087188
Batticaloa,era5_precipitation_sum,2,0.03125598584138768
Batticaloa,era5_precipitation_sum,3,0.040401433213306324
Batticaloa,era5_precipitation_sum,4,0.09323412968280083
Batticaloa,era5_precipitation_sum,5,0.12465624314541314
Batticaloa,era5_precipitation_sum,6,0.126206719464287
Batticaloa,era5_precipitation_sum,7,0.1542799651723268
Batticaloa,era5_precipitation_sum,8,0.16741389221598924
Batticaloa,era5_precipitation_sum,9,0.17471803161431868
Batticaloa,era5_precipitation_sum,10,0.15078457943727783
Batticaloa,era5_precipitation_sum,11,0.1529756866633774
Batticaloa,era5_precipitation_sum,12,0.15853367872698798
Batticaloa,era5_precipitation_sum,13,0.14308595923448536
Batticaloa,era5_precipitation_sum,14,0.10870395534737765
Batticaloa,era5_precipitation_sum,15,0.06084054639264405
Batticaloa,era5_precipitation_sum,16,0.1009497205871343
Batticaloa,era5_precipitation_sum,17,0.08741294842347597
Batticaloa,era5_precipitation_sum,18,0.020010826661540432
Batticaloa,era5_precipitation_sum,19,0.042098134538056255
Batticaloa,era5_precipitation_sum,20,0.01968004562566003
Colombo,era5_precipitation_sum,2,-0.016054152813924537
Colombo,era5_precipitation_sum,3,0.05815707926507469
Colombo,era5_precipitation_sum,4,0.13586412999098826
Colombo,era5_precipitation_sum,5,0.22109137732455625
Colombo,era5_precipitation_sum,6,0.2516725742869543
Colombo,era5_precipitation_sum,7,0.27382557828169013
Colombo,era5_precipitation_sum,8,0.2622273499432309
Colombo,era5_precipitation_sum,9,0.24862023780122128
Colombo,era5_precipitation_sum,10,0.2054037035239049
Colombo,era5_precipitation_sum,11,0.17484084540547665
Colombo,era5_precipitation_sum,12,0.12172295588751289
Colombo,era5_precipitation_sum,13,0.07192392547007306
Colombo,era5_precipitation_sum,14,0.02631586227474722
Colombo,era5_precipitation_sum,15,-0.0580385129330356
Colombo,era5_precipitation_sum,16,-0.09461106452015296
Colombo,era5_precipitation_sum,17,-0.13243078936859468
Colombo,era5_precipitation_sum,18,-0.13634767364307465
Colombo,era5_precipitation_sum,19,-0.17386123180609953
Colombo,era5_precipitation_sum,20,-0.2443512467734952
Galle,era5_precipitation_sum,2,0.033655965932501336
Galle,era5_precipitation_sum,3,0.002508470855636308
Galle,era5_precipitation_sum,4,0.06825658602875961
Galle,era5_precipitation_sum,5,0.11272489134022405
Galle,era5_precipitation_sum,6,0.11048577201239981
Galle,era5_precipitation_sum,7,0.12976631500923583
Galle,era5_precipitation_sum,8,0.14871655665851125
Galle,era5_precipitation_sum,9,0.2084990595978559
Galle,era5_precipitation_sum,10,0.17156893230020953
Galle,era5_precipitation_sum,11,0.09838937036326767
Galle,era5_precipitation_sum,12,0.07495221846624717
Galle,era5_precipitation_sum,13,0.028935189142642932
Galle,era5_precipitation_sum,14,-0.022522198759216128
Galle,era5_precipitation_sum,15,-0.026652470421655694
Galle,era5_precipitation_sum,16,-0.10692203464554234
Galle,era5_precipitation_sum,17,-0.11504160720950375
Galle,era5_precipitation_sum,18,-0.1065350155064056
Galle,era5_precipitation_sum,19,-0.0873184895009049
Galle,era5_precipitation_sum,20,-0.08217537226716747
Gampaha,era5_precipitation_sum,2,-0.10300168231476915
Gampaha,era5_precipitation_sum,3,-0.10145543311006677
Gampaha,era5_precipitation_sum,4,-0.08012399200756928
Gampaha,era5_precipitation_sum,5,-0.02533386352550057
Gampaha,era5_precipitation_sum,6,0.09542345263899715
Gampaha,era5_precipitation_sum,7,0.1005408908632557
Gampaha,era5_precipitation_sum,8,0.09655168149530506
Gampaha,era5_precipitation_sum,9,0.10566461774123229
Gampaha,era5_precipitation_sum,10,0.08604006855634849
Gampaha,era5_precipitation_sum,11,0.10685281956481502
Gampaha,era5_precipitation_sum,12,0.08621207295712356
Gampaha,era5_precipitation_sum,13,0.02310762894334384
Gampaha,era5_precipitation_sum,14,0.01164640444565242
Gampaha,era5_precipitation_sum,15,-0.011239732365772486
Gampaha,era5_precipitation_sum,16,0.013920212484102898
Gampaha,era5_precipitation_sum,17,-0.06425692041953651
Gampaha,era5_precipitation_sum,18,-0.054846931764188596
Gampaha,era5_precipitation_sum,19,-0.09233245351331747
Gampaha,era5_precipitation_sum,20,-0.12169015021364189
Hambantota,era5_precipitation_sum,2,-0.05614049647323678
Hambantota,era5_precipitation_sum,3,-0.07508858789753553
Hambantota,era5_precipitation_sum,4,0.0032917003712661453
Hambantota,era5_precipitation_sum,5,0.008314296517458684
Hambantota,era5_precipitation_sum,6,-0.0012079348848349158
Hambantota,era5_precipitation_sum,7,0.046342438040740314
Hambantota,era5_precipitation_sum,8,0.07581927900003821
Hambantota,era5_precipitation_sum,9,0.11308672411758766
Hambantota,era5_precipitation_sum,10,0.0511127897486052
Hambantota,era5_precipitation_sum,11,0.045787324989775335
Hambantota,era5_precipitation_sum,12,0.04094458269147093
Hambantota,era5_precipitation_sum,13,0.025564342926458383
Hambantota,era5_precipitation_sum,14,0.00947987966520651
Hambantota,era5_precipitation_sum,15,-0.0786941115726627
Hambantota,era5_precipitation_sum,16,-0.0701350166557667
Hambantota,era5_precipitation_sum,17,-0.06601953149306096
Hambantota,era5_precipitation_sum,18,-0.10712515657492956
Hambantota,era5_precipitation_sum,19,-0.14730637422655732
Hambantota,era5_precipitation_sum,20,-0.13511723751584595
Jaffna,era5_precipitation_sum,2,0.20902243831712705
Jaffna,era5_precipitation_sum,3,0.2535970579632729
Jaffna,era5_precipitation_sum,4,0.2800507937369023
Jaffna,era5_precipitation_sum,5,0.2936167955147629
Jaffna,era5_precipitation_sum,6,0.3182551681371819
Jaffna,era5_precipitation_sum,7,0.3365940605195079
Jaffna,era5_precipitation_sum,8,0.30109598440785706
Jaffna,era5_precipitation_sum,9,0.3005376482300353
Jaffna,era5_precipitation_sum,10,0.29471837233399517
Jaffna,era5_precipitation_sum,11,0.22289153745570628
Jaffna,era5_precipitation_sum,12,0.18445391527978916
Jaffna,era5_precipitation_sum,13,0.10636492888401064
Jaffna,era5_precipitation_sum,14,0.031194170011208017
Jaffna,era5_precipitation_sum,15,0.03442697205049453
Jaffna,era5_precipitation_sum,16,-0.023898364521197746
Jaffna,era5_precipitation_sum,17,-0.10935231143804579
Jaffna,era5_precipitation_sum,18,-0.14108038499506326
Jaffna,era5_precipitation_sum,19,-0.18532365353132527
Jaffna,era5_precipitation_sum,20,-0.19292958227184034
Kalutara,era5_precipitation_sum,2,-0.04392046058146762
Kalutara,era5_precipitation_sum,3,-0.10993106394678678
Kalutara,era5_precipitation_sum,4,-0.10715167719186967
Kalutara,era5_precipitation_sum,5,-0.044313048866742644
Kalutara,era5_precipitation_sum,6,0.02354910851324204
Kalutara,era5_precipitation_sum,7,0.1274466608349884
Kalutara,era5_precipitation_sum,8,0.14244551477162995
Kalutara,era5_precipitation_sum,9,0.17147592358043495
Kalutara,era5_precipitation_sum,10,0.12032052865529552
Kalutara,era5_precipitation_sum,11,0.1523903996424599
Kalutara,era5_precipitation_sum,12,0.10653514528518329
Kalutara,era5_precipitation_sum,13,0.11055181215287838
Kalutara,era5_precipitation_sum,14,0.04158014876578424
